"respondent_id","segment","currency","product_id","too_cheap","bargain","expensive_acceptable","too_expensive","weight","puki","pi_bargain_pct","pi_expensive_pct"
"CH_Premium_02722","CH","CHF","Premium","50.1","62.2","78.4","96.1","1.173","2","8","5"
"CH_Premium_02723","CH","CHF","Premium","37.5","56.7","72.0","96.5","1.105","3","10","6"
"CH_Premium_02724","CH","CHF","Premium","47.2","61.4","80.7","105.2","0.968","4","9","6"
"CH_Premium_02725","CH","CHF","Premium","41.6","62.0","74.5","101.0","0.997","2","5","5"
"CH_Premium_02726","CH","CHF","Premium","41.1","55.3","67.8","83.8","1.087","3","7","5"
"CH_Premium_02727","CH","CHF","Premium","47.7","65.1","84.4","104.5","0.974","3","8","6"
"CH_Premium_02728","CH","CHF","Premium","42.4","59.8","75.1","97.9","0.973","2","7","7"
"CH_Premium_02729","CH","CHF","Premium","39.5","54.9","65.3","94.3","0.897","2","8","5"
"CH_Premium_02730","CH","CHF","Premium","40.7","50.8","62.8","84.2","1.133","1","9","6"
"CH_Premium_02731","CH","CHF","Premium","41.6","55.5","71.6","89.9","1.128","2","6","6"
"CH_Premium_02732","CH","CHF","Premium","34.8","50.7","63.9","86.0","0.973","4","8","5"
"CH_Premium_02733","CH","CHF","Premium","48.2","63.1","81.6","101.3","1.136","2","7","5"
"CH_Premium_02734","CH","CHF","Premium","33.7","55.7","70.5","85.0","0.786","3","8","5"
"CH_Premium_02735","CH","CHF","Premium","46.0","59.4","75.7","99.8","0.921","4","7","5"
"CH_Premium_02736","CH","CHF","Premium","38.0","54.0","62.4","89.7","0.0","2","9","5"
"CH_Premium_02737","CH","CHF","Premium","33.6","51.3","72.2","96.5","1.102","4","9","6"
"CH_Premium_02738","CH","CHF","Premium","37.3","58.3","73.8","107.5","1.107","2","9","6"
"CH_Premium_02739","CH","CHF","Premium","32.9","51.4","58.7","77.7","1.039","3","8","5"
"CH_Premium_02740","CH","CHF","Premium","54.6","64.8","79.5","100.1","1.159","3","9","6"
"CH_Premium_02741","CH","CHF","Premium","48.5","60.6","80.0","96.9","1.104","5","8","7"
"CH_Premium_02742","CH","CHF","Premium","49.7","61.1","75.6","90.7","1.107","4","9","5"
"CH_Premium_02743","CH","CHF","Premium","46.7","58.2","71.5","86.6","0.919","3","7","5"
"CH_Premium_02744","CH","CHF","Premium","45.2","62.1","74.8","88.2","0.972","1","9","4"
"CH_Premium_02745","CH","CHF","Premium","46.7","60.8","73.0","85.9","1.218","1","7","4"
"CH_Premium_02746","CH","CHF","Premium","37.6","54.5","63.7","86.0","1.055","4","9","6"
"CH_Premium_02747","CH","CHF","Premium","40.3","56.6","67.9","87.7","1.203","4","8","6"
"CH_Premium_02748","CH","CHF","Premium","45.7","59.0","76.4","93.3","0.914","4","8","6"
"CH_Premium_02749","CH","CHF","Premium","36.5","49.5","68.9","90.3","1.029","1","8","7"
"CH_Premium_02750","CH","CHF","Premium","44.5","67.7","77.9","96.9","1.26","1","7","6"
"CH_Premium_02751","CH","CHF","Premium","39.2","58.3","71.7","93.5","1.111","3","8","6"
"CH_Premium_02752","CH","CHF","Premium","46.5","59.8","71.5","95.1","0.886","5","9","4"
"CH_Premium_02753","CH","CHF","Premium","39.7","57.1","77.5","91.6","1.167","1","8","6"
"CH_Premium_02754","CH","CHF","Premium","43.1","56.9","74.5","95.7","0.812","3","7","6"
"CH_Premium_02755","CH","CHF","Premium","36.0","56.6","79.2","100.3","0.9","2","8","7"
"CH_Premium_02756","CH","CHF","Premium","49.0","65.2","73.4","94.5","1.097","1","9","7"
"CH_Premium_02757","CH","CHF","Premium","38.8","55.1","74.6","94.4","0.868","5","8","5"
"CH_Premium_02758","CH","CHF","Premium","51.1","68.7","84.7","100.6","1.273","2","7","6"
"CH_Premium_02759","CH","CHF","Premium","37.0","56.0","74.1","94.2","0.834","4","8","5"
"CH_Premium_02760","CH","CHF","Premium","43.4","59.9","78.5","94.4","0.967","3","8","6"
"CH_Premium_02761","CH","CHF","Premium","39.8","55.6","70.4","93.6","0.917","3","7","5"
"CH_Premium_02762","CH","CHF","Premium","54.9","64.8","63.8","102.5","1.121","1","8","7"
"CH_Premium_02763","CH","CHF","Premium","44.9","63.5","74.9","96.5","0.992","3","9","7"
"CH_Premium_02764","CH","CHF","Premium","53.1","67.9","84.3","107.1","1.078","2","8","6"
"CH_Premium_02765","CH","CHF","Premium","47.9","69.1","85.5","95.1","0.693","2","9","5"
"CH_Premium_02766","CH","CHF","Premium","43.3","62.2","73.8","94.2","0.887","2","8","5"
"CH_Premium_02767","CH","CHF","Premium","41.2","56.1","69.6","85.3","1.001","1","9","7"
"CH_Premium_02768","CH","CHF","Premium","56.8","70.3","91.0","109.9","0.912","1","9","4"
"CH_Premium_02769","CH","CHF","Premium","41.7","60.0","75.5","93.8","0.773","2","8","6"
"CH_Premium_02770","CH","CHF","Premium","49.5","65.3","80.2","100.7","0.976","2","8","6"
"CH_Premium_02771","CH","CHF","Premium","38.5","37.5","73.6","91.7","0.715","3","7","7"
"CH_Premium_02772","CH","CHF","Premium","37.5","53.4","64.6","86.4","0.875","2","9","5"
"CH_Premium_02773","CH","CHF","Premium","47.5","60.6","73.5","85.6","0.931","1","8","5"
"CH_Premium_02774","CH","CHF","Premium","38.5","51.8","68.7","85.2","0.954","1","8","5"
"CH_Premium_02775","CH","CHF","Premium","44.4","58.6","71.3","93.5","0.835","1","7","5"
"CH_Premium_02776","CH","CHF","Premium","53.3","66.7","84.1","111.1","1.063","5","8","6"
"CH_Premium_02777","CH","CHF","Premium","41.8","58.7","75.1","91.8","1.326","1","9","5"
"CH_Premium_02778","CH","CHF","Premium","42.7","56.5","72.7","95.0","1.122","3","9","6"
"CH_Premium_02779","CH","CHF","Premium","44.5","63.9","81.8","101.0","1.13","5","9","5"
"CH_Premium_02780","CH","CHF","Premium","41.0","57.4","66.7","90.5","1.21","5","9","6"
"CH_Premium_02781","CH","CHF","Premium","42.4","59.5","73.0","92.4","1.127","1","8","4"
"CH_Premium_02782","CH","CHF","Premium","39.7","55.4","70.6","84.8","1.126","3","9","5"
"CH_Premium_02783","CH","CHF","Premium","44.0","62.6","73.0","87.9","1.084","2","10","6"
"CH_Premium_02784","CH","CHF","Premium","34.0","56.8","71.2","93.9","1.211","2","8","6"
"CH_Premium_02785","CH","CHF","Premium","46.0","57.9","77.6","91.0","1.133","5","8","6"
"CH_Premium_02786","CH","CHF","Premium","38.4","56.1","68.1","95.2","0.814","1","8","6"
"CH_Premium_02787","CH","CHF","Premium","51.9","63.8","82.2","108.2","1.03","1","7","5"
"CH_Premium_02788","CH","CHF","Premium","52.8","64.1","80.3","107.9","1.243","1","10","6"
"CH_Premium_02789","CH","CHF","Premium","44.1","59.9","70.0","90.4","1.232","2","","5"
"CH_Premium_02790","CH","CHF","Premium","52.4","64.8","78.4","102.5","0.766","4","9","4"
"CH_Premium_02791","CH","CHF","Premium","49.8","63.3","85.4","113.5","0.896","2","9","6"
"CH_Premium_02792","CH","CHF","Premium","46.5","57.1","78.1","103.4","1.206","1","7","5"
"CH_Premium_02793","CH","CHF","Premium","51.9","63.4","62.4","104.6","1.042","3","8","6"
"CH_Premium_02794","CH","CHF","Premium","43.8","63.6","62.6","89.9","1.024","2","8","7"
"CH_Premium_02795","CH","CHF","Premium","46.7","65.3","85.0","98.1","0.91","3","8","6"
"CH_Premium_02796","CH","CHF","Premium","47.2","58.1","74.3","101.2","1.006","2","9","4"
"CH_Premium_02797","CH","CHF","Premium","38.8","59.6","73.5","92.0","1.337","2","9","4"
"CH_Premium_02798","CH","CHF","Premium","36.4","50.8","59.7","78.6","1.069","2","9","6"
"CH_Premium_02799","CH","CHF","Premium","45.3","59.2","75.1","94.4","0.964","2","8","5"
"CH_Premium_02800","CH","CHF","Premium","47.1","57.6","77.3","99.7","0.858","3","8","5"
"CH_Premium_02801","CH","CHF","Premium","48.3","62.3","80.1","98.8","0.858","4","8","5"
"CH_Premium_02802","CH","CHF","Premium","46.5","","75.0","94.3","0.937","2","9","6"
"CH_Premium_02803","CH","CHF","Premium","51.1","63.0","76.5","96.5","0.828","3","9","6"
"CH_Premium_02804","CH","CHF","Premium","57.2","67.0","75.0","94.7","1.143","3","9","5"
"CH_Premium_02805","CH","CHF","Premium","52.8","68.2","83.5","104.2","0.937","2","8","8"
"CH_Premium_02806","CH","CHF","Premium","56.5","67.9","77.6","99.7","0.777","2","9","6"
"CH_Premium_02807","CH","CHF","Premium","32.4","52.0","66.8","82.5","0.84","4","9","5"
"CH_Premium_02808","CH","CHF","Premium","45.8","60.2","78.8","102.3","1.031","3","8","6"
"CH_Premium_02809","CH","CHF","Premium","27.6","51.9","65.6","81.3","0.97","2","8","6"
"CH_Premium_02810","CH","CHF","Premium","38.4","57.4","70.6","91.4","1.149","1","9","4"
"CH_Premium_02811","CH","CHF","Premium","49.3","62.2","79.7","96.9","1.136","3","7","5"
"CH_Premium_02812","CH","CHF","Premium","55.0","65.6","80.9","111.0","0.947","3","9","4"
"CH_Premium_02813","CH","CHF","Premium","45.5","64.3","81.1","107.7","0.73","5","8","4"
"CH_Premium_02814","CH","CHF","Premium","42.9","67.8","90.1","120.1","1.152","2","8","5"
"CH_Premium_02815","CH","CHF","Premium","44.3","62.8","80.1","101.3","1.084","3","8","5"
"CH_Premium_02816","CH","CHF","Premium","37.7","55.3","66.3","89.3","1.032","2","7","6"
"CH_Premium_02817","CH","CHF","Premium","51.0","59.4","80.3","106.4","1.085","1","8","5"
"CH_Premium_02818","CH","CHF","Premium","45.1","65.1","78.6","108.5","1.057","1","9","5"
"CH_Premium_02819","CH","CHF","Premium","31.8","48.9","66.1","84.4","0.832","1","9","6"
"CH_Premium_02820","CH","CHF","Premium","54.0","65.2","84.0","112.0","0.808","3","9","5"
"CH_Premium_02821","CH","CHF","Premium","34.6","53.3","72.5","89.8","0.783","2","10","5"
"CH_Premium_02822","CH","CHF","Premium","38.6","55.8","70.9","88.1","1.137","3","8","5"
"CH_Premium_02823","CH","CHF","Premium","43.3","54.9","70.4","93.5","1.138","1","9","7"
"CH_Premium_02824","CH","CHF","Premium","50.8","70.2","82.5","101.3","1.038","1","9","6"
"CH_Premium_02825","CH","CHF","Premium","40.6","56.3","71.4","94.0","0.802","5","9","6"
"CH_Premium_02826","CH","CHF","Premium","36.1","54.8","72.5","97.0","0.876","2","8","5"
"CH_Premium_02827","CH","CHF","Premium","43.7","58.6","67.5","83.5","1.227","3","9","5"
"CH_Premium_02828","CH","CHF","Premium","46.6","62.4","78.1","92.2","0.847","2","9","6"
"CH_Premium_02829","CH","CHF","Premium","54.8","67.9","82.3","106.1","0.89","3","8","7"
"CH_Premium_02830","CH","CHF","Premium","45.8","65.2","83.2","101.9","1.138","4","8","5"
"CH_Premium_02831","CH","CHF","Premium","38.6","60.0","74.3","85.6","1.038","2","9","5"
"CH_Premium_02832","CH","CHF","Premium","30.2","49.5","68.0","86.2","0.899","1","7","5"
"CH_Premium_02833","CH","CHF","Premium","50.1","68.4","77.3","95.7","1.09","3","7","5"
"CH_Premium_02834","CH","CHF","Premium","53.2","67.6","77.8","93.9","1.051","4","10","6"
"CH_Premium_02835","CH","CHF","Premium","37.1","57.7","71.2","87.5","0.926","3","8","5"
"CH_Premium_02836","CH","CHF","Premium","41.2","55.2","73.0","92.9","1.118","1","8","6"
"CH_Premium_02837","CH","CHF","Premium","47.4","70.5","87.9","103.7","1.088","1","8","6"
"CH_Premium_02838","CH","CHF","Premium","45.9","61.1","83.4","98.7","1.15","3","8","6"
"CH_Premium_02839","CH","CHF","Premium","36.7","134.4","163.7","87.4","0.967","2","8","5"
"CH_Premium_02840","CH","CHF","Premium","42.2","56.3","55.3","90.3","1.141","2","7","5"
"CH_Premium_02841","CH","CHF","Premium","48.2","66.6","80.1","99.1","0.878","1","8","4"
"CH_Premium_02842","CH","CHF","Premium","30.9","53.6","69.6","82.1","0.771","3","7","7"
"CH_Premium_02843","CH","CHF","Premium","41.0","56.8","80.3","103.3","1.165","3","8","5"
"CH_Premium_02844","CH","CHF","Premium","48.9","67.0","81.5","103.5","0.604","2","8","4"
"CH_Premium_02845","CH","CHF","Premium","45.6","58.2","71.4","91.1","0.0","3","9","4"
"CH_Premium_02846","CH","CHF","Premium","46.4","59.9","76.7","94.0","1.062","5","8","7"
"CH_Premium_02847","CH","CHF","Premium","52.9","67.5","83.7","114.5","1.186","3","9","6"
"CH_Premium_02848","CH","CHF","Premium","60.9","74.4","87.7","108.6","0.809","3","10","7"
"CH_Premium_02849","CH","CHF","Premium","33.0","51.7","67.6","82.9","0.639","4","9","7"
"CH_Premium_02850","CH","CHF","Premium","34.2","53.9","64.6","87.7","1.195","4","10","5"
"CH_Premium_02851","CH","CHF","Premium","47.0","163.5","184.8","101.7","0.88","4","7","7"
"CH_Premium_02852","CH","CHF","Premium","45.4","65.1","84.0","97.1","1.153","2","7","6"
"CH_Premium_02853","CH","CHF","Premium","50.7","61.9","76.0","104.4","0.998","3","8","6"
"CH_Premium_02854","CH","CHF","Premium","49.3","66.1","79.0","95.4","0.0","2","8","6"
"CH_Premium_02855","CH","CHF","Premium","40.4","66.6","75.0","98.6","1.036","3","9","6"
"CH_Premium_02856","CH","CHF","Premium","50.5","63.7","80.3","111.6","0.921","4","9","4"
"CH_Premium_02857","CH","CHF","Premium","51.6","61.7","72.8","92.8","","2","8","6"
"CH_Premium_02858","CH","CHF","Premium","53.2","65.9","79.7","102.5","1.172","4","8","6"
"CH_Premium_02859","CH","CHF","Premium","45.8","60.8","72.9","91.6","0.919","2","7","5"
"CH_Premium_02860","CH","CHF","Premium","53.9","67.4","83.4","105.3","","1","8","4"
"CH_Premium_02861","CH","CHF","Premium","34.4","49.2","67.1","66.1","1.217","2","7","5"
"CH_Premium_02862","CH","CHF","Premium","32.8","54.6","78.2","101.2","0.609","2","8","6"
"CH_Premium_02863","CH","CHF","Premium","38.7","55.8","75.7","98.3","1.102","3","8","6"
"CH_Premium_02864","CH","CHF","Premium","52.9","159.6","174.2","104.3","0.986","1","9","5"
"CH_Premium_02865","CH","CHF","Premium","46.9","64.2","79.1","95.9","0.992","4","9","6"
"CH_Premium_02866","CH","CHF","Premium","49.9","60.2","78.3","95.1","0.991","3","8","6"
"CH_Premium_02867","CH","CHF","Premium","39.4","59.1","71.2","93.1","0.674","2","9","5"
"CH_Premium_02868","CH","CHF","Premium","47.7","61.8","73.5","96.0","1.032","4","7","4"
"CH_Premium_02869","CH","CHF","Premium","40.6","56.5","73.9","101.3","1.014","2","9","5"
"CH_Premium_02870","CH","CHF","Premium","51.3","63.6","80.1","112.5","0.96","1","8","5"
"CH_Premium_02871","CH","CHF","Premium","44.4","61.2","84.1","103.2","1.205","2","9","5"
"CH_Premium_02872","CH","CHF","Premium","46.7","57.5","68.4","78.8","0.0","4","8","5"
"CH_Premium_02873","CH","CHF","Premium","48.1","65.3","81.2","94.5","1.04","1","8","5"
"CH_Premium_02874","CH","CHF","Premium","39.5","65.0","79.2","96.2","0.833","1","8","4"
"CH_Premium_02875","CH","CHF","Premium","48.4","61.8","76.4","96.8","1.044","5","8","5"
"CH_Premium_02876","CH","CHF","Premium","40.9","58.4","74.7","104.6","0.981","3","9","5"
"CH_Premium_02877","CH","CHF","Premium","32.2","48.3","60.1","81.8","1.021","3","8","4"
"CH_Premium_02878","CH","CHF","Premium","35.6","55.4","65.3","95.4","1.259","2","7","5"
"CH_Premium_02879","CH","CHF","Premium","43.1","57.6","76.3","91.7","1.292","2","8","5"
"CH_Premium_02880","CH","CHF","Premium","38.0","53.4","63.1","79.5","0.0","5","8","5"
"CH_Premium_02881","CH","CHF","Premium","46.7","60.1","75.2","108.4","","2","7","7"
"CH_Premium_02882","CH","CHF","Premium","42.3","166.7","200.6","106.0","0.821","1","7","5"
"CH_Premium_02883","CH","CHF","Premium","35.6","51.7","68.8","76.0","0.879","2","8","6"
"CH_Premium_02884","CH","CHF","Premium","46.7","65.2","82.2","104.9","0.93","2","9","5"
"CH_Premium_02885","CH","CHF","Premium","37.3","53.6","63.6","86.0","0.919","3","8","6"
"CH_Premium_02886","CH","CHF","Premium","45.4","60.3","76.6","88.8","1.033","4","8","6"
"CH_Premium_02887","CH","CHF","Premium","55.4","54.4","80.1","103.3","0.67","4","8","6"
"CH_Premium_02888","CH","CHF","Premium","38.0","60.8","77.9","102.8","1.015","1","8","6"
"CH_Premium_02889","CH","CHF","Premium","46.1","58.3","76.1","98.7","0.771","3","7","6"
"CH_Premium_02890","CH","CHF","Premium","45.0","57.9","72.1","90.8","1.319","2","7","4"
"CH_Premium_02891","CH","CHF","Premium","39.9","55.1","65.7","88.1","1.279","3","9","6"
"CH_Premium_02892","CH","CHF","Premium","52.1","62.1","73.6","97.6","1.013","1","8","6"
"CH_Premium_02893","CH","CHF","Premium","40.3","52.9","74.2","96.1","0.0","4","9","4"
"CH_Premium_02894","CH","CHF","Premium","29.6","48.7","71.5","89.9","0.888","1","7","4"
"CH_Premium_02895","CH","CHF","Premium","44.3","61.5","69.2","89.5","0.736","1","8","6"
"CH_Premium_02896","CH","CHF","Premium","48.2","63.8","78.4","102.3","1.308","3","9","5"
"CH_Premium_02897","CH","CHF","Premium","45.1","57.0","68.5","91.1","1.084","1","8","7"
"CH_Premium_02898","CH","CHF","Premium","43.4","59.3","78.4","99.2","0.892","2","9","5"
"CH_Premium_02899","CH","CHF","Premium","","62.0","73.7","102.1","1.05","2","9","6"
"CH_Premium_02900","CH","CHF","Premium","48.1","64.2","82.8","107.8","0.811","1","8","6"
"CH_Premium_02901","CH","CHF","Premium","51.1","65.8","75.0","87.8","0.978","3","","6"
"CH_Premium_02902","CH","CHF","Premium","48.0","61.5","81.1","104.0","0.762","3","8","5"
"CH_Premium_02903","CH","CHF","Premium","37.7","57.6","73.7","98.2","1.057","1","7","5"
"CH_Premium_02904","CH","CHF","Premium","50.1","69.1","83.0","113.2","1.167","1","7",""
"CH_Premium_02905","CH","CHF","Premium","42.6","58.0","73.5","102.2","0.921","1","9","4"
"CH_Premium_02906","CH","CHF","Premium","35.3","49.6","64.4","73.6","0.964","4","8","4"
"CH_Premium_02907","CH","CHF","Premium","36.7","60.3","68.9","88.7","0.909","3","7","6"
"CH_Premium_02908","CH","CHF","Premium","46.9","57.8","68.9","94.9","0.975","2","8","6"
"CH_Premium_02909","CH","CHF","Premium","37.6","52.8","69.7","87.7","1.007","3","9","6"
"CH_Premium_02910","CH","CHF","Premium","42.3","63.2","76.3","107.3","1.221","5","7","6"
"CH_Premium_02911","CH","CHF","Premium","48.8","65.4","84.5","109.5","0.902","2","7","7"
"CH_Premium_02912","CH","CHF","Premium","47.6","59.6","67.4","95.1","1.257","5","8","5"
"CH_Premium_02913","CH","CHF","Premium","53.3","63.8","","103.0","0.945","4","8","4"
"CH_Premium_02914","CH","CHF","Premium","44.4","60.9","75.7","100.8","0.696","4","9","5"
"CH_Premium_02915","CH","CHF","Premium","42.3","","74.0","90.5","1.496","4","7","5"
"CH_Premium_02916","CH","CHF","Premium","42.9","62.1","61.1","103.1","0.764","4","8","5"
"CH_Premium_02917","CH","CHF","Premium","44.0","55.8","71.6","86.0","0.986","3","8","6"
"CH_Premium_02918","CH","CHF","Premium","47.7","59.3","58.3","92.6","1.246","4","9","3"
"CH_Premium_02919","CH","CHF","Premium","49.9","62.4","73.4","97.1","1.164","2","9","6"
"CH_Premium_02920","CH","CHF","Premium","31.9","52.5","64.1","78.8","1.177","3","9","6"
"CH_Premium_02921","CH","CHF","Premium","35.9","57.2","73.4","93.4","1.273","2","8","6"
"CH_Premium_02922","CH","CHF","Premium","42.5","61.6","83.4","108.3","0.924","2","8","6"
"CH_Premium_02923","CH","CHF","Premium","35.1","49.2","70.0","90.0","1.19","2","8","5"
"CH_Premium_02924","CH","CHF","Premium","44.7","62.5","80.5","100.6","1.033","2","8","5"
"CH_Premium_02925","CH","CHF","Premium","54.2","68.0","88.7","112.8","0.512","2","9","5"
"CH_Premium_02926","CH","CHF","Premium","49.7","64.3","78.9","102.8","0.953","1","8","6"
"CH_Premium_02927","CH","CHF","Premium","50.5","65.1","80.7","102.8","1.305","5","9","5"
"CH_Premium_02928","CH","CHF","Premium","42.5","58.3","65.0","77.7","1.059","1","8","7"
"CH_Premium_02929","CH","CHF","Premium","42.4","57.3","65.1","84.9","1.001","2","10","5"
"CH_Premium_02930","CH","CHF","Premium","58.9","69.9","87.8","108.6","0.749","2","8","6"
"CH_Premium_02931","CH","CHF","Premium","50.5","65.0","82.9","111.2","0.687","4","8","5"
"CH_Premium_02932","CH","CHF","Premium","41.6","","75.3","102.8","0.949","2","8","5"
"CH_Premium_02933","CH","CHF","Premium","42.1","58.1","70.2","101.6","0.582","5","7","6"
"CH_Premium_02934","CH","CHF","Premium","38.3","62.3","80.3","103.1","0.686","2","8","5"
"CH_Premium_02935","CH","CHF","Premium","44.2","63.1","73.3","96.0","1.14","4","8","6"
"CH_Premium_02936","CH","CHF","Premium","39.5","58.5","75.8","97.9","1.001","1","8","5"
"CH_Premium_02937","CH","CHF","Premium","47.6","63.5","79.4","96.3","1.273","3","7","5"
"CH_Premium_02938","CH","CHF","Premium","61.9","80.6","98.9","125.2","0.949","2","10","6"
"CH_Premium_02939","CH","CHF","Premium","42.5","60.6","73.8","98.8","1.015","2","8","5"
"CH_Premium_02940","CH","CHF","Premium","59.5","71.3","88.6","105.9","0.921","2","8","5"
"CH_Premium_02941","CH","CHF","Premium","45.3","64.8","78.2","94.3","0.893","2","8","6"
"CH_Premium_02942","CH","CHF","Premium","47.2","65.1","78.9","98.7","0.759","4","8","4"
"CH_Premium_02943","CH","CHF","Premium","44.0","65.2","84.0","102.0","1.193","2","8","5"
"CH_Premium_02944","CH","CHF","Premium","42.1","65.2","75.2","95.4","0.932","5","8","5"
"CH_Premium_02945","CH","CHF","Premium","43.3","59.4","79.3","93.7","0.782","2","8","5"
"CH_Premium_02946","CH","CHF","Premium","39.9","60.3","76.7","96.3","1.145","2","8","5"
"CH_Premium_02947","CH","CHF","Premium","38.4","54.2","68.2","95.8","0.794","1","9","6"
"CH_Premium_02948","CH","CHF","Premium","43.5","60.9","76.9","98.3","0.879","2","8","5"
"CH_Premium_02949","CH","CHF","Premium","41.8","56.7","73.1","84.3","1.129","2","8","5"
"CH_Premium_02950","CH","CHF","Premium","49.2","64.9","82.0","96.1","1.098","3","8","6"
"CH_Premium_02951","CH","CHF","Premium","38.8","57.0","74.2","103.1","1.002","1","7","6"
"CH_Premium_02952","CH","CHF","Premium","40.9","56.2","75.1","96.0","0.772","2","9","6"
"CH_Premium_02953","CH","CHF","Premium","48.5","55.3","73.0","102.5","0.766","2","8","5"
"CH_Premium_02954","CH","CHF","Premium","44.2","57.8","70.5","95.3","1.013","4","8","4"
"CH_Premium_02955","CH","CHF","Premium","47.8","63.9","80.6","96.5","1.166","3","8","5"
"CH_Premium_02956","CH","CHF","Premium","41.7","64.4","75.4","103.1","0.875","2","8","6"
"CH_Premium_02957","CH","CHF","Premium","38.7","57.5","75.9","101.1","0.95","2","8","6"
"CH_Premium_02958","CH","CHF","Premium","52.4","70.1","83.1","101.0","0.836","2","9","6"
"CH_Premium_02959","CH","CHF","Premium","38.9","57.4","74.3","97.2","1.142","5","9","5"
"CH_Premium_02960","CH","CHF","Premium","46.5","60.1","74.3","100.5","0.873","3","8","7"
"CH_Premium_02961","CH","CHF","Premium","40.5","61.0","77.4","104.4","0.752","3","9","6"
"CH_Premium_02962","CH","CHF","Premium","53.3","67.9","81.3","100.8","0.902","2","8","6"
"CH_Premium_02963","CH","CHF","Premium","47.0","66.0","80.3","105.6","0.839","1","8","6"
"CH_Premium_02964","CH","CHF","Premium","59.1","69.6","88.1","105.4","1.069","4","9","5"
"CH_Premium_02965","CH","CHF","Premium","35.2","56.3","74.1","73.1","1.024","1","9","5"
"CH_Premium_02966","CH","CHF","Premium","34.1","54.7","72.8","87.4","0.783","1","8","6"
"CH_Premium_02967","CH","CHF","Premium","40.6","57.4","70.1","84.2","1.006","1","8","5"
"CH_Premium_02968","CH","CHF","Premium","43.2","50.6","66.7","83.3","0.747","2","8","4"
"CH_Premium_02969","CH","CHF","Premium","40.9","59.1","77.1","102.7","1.095","1","8","5"
"CH_Premium_02970","CH","CHF","Premium","37.5","53.9","70.1","89.8","1.091","3","8","4"
"CH_Premium_02971","CH","CHF","Premium","50.9","65.8","78.9","98.6","1.051","1","10","6"
"CH_Premium_02972","CH","CHF","Premium","36.0","55.5","62.7","76.5","0.956","3","7","4"
"CH_Premium_02973","CH","CHF","Premium","46.7","58.1","74.6","100.8","0.685","2","7","4"
"CH_Premium_02974","CH","CHF","Premium","45.7","62.7","73.7","88.4","0.96","3","8","5"
"CH_Premium_02975","CH","CHF","Premium","52.0","62.7","77.2","109.4","1.082","1","9","6"
"CH_Premium_02976","CH","CHF","Premium","48.4","64.4","78.0","99.5","0.665","2","9","5"
"CH_Premium_02977","CH","CHF","Premium","40.3","55.7","72.9","86.3","0.999","4","8","6"
"CH_Premium_02978","CH","CHF","Premium","37.4","57.4","74.7","93.8","1.039","3","8","3"
"CH_Premium_02979","CH","CHF","Premium","45.4","62.8","74.0","91.4","0.651","2","8","5"
"CH_Premium_02980","CH","CHF","Premium","42.8","60.6","73.1","103.2","0.981","1","8","5"
"CH_Premium_02981","CH","CHF","Premium","48.2","62.7","81.3","98.9","1.016","3","7","6"
"CH_Premium_02982","CH","CHF","Premium","42.8","56.7","72.4","93.0","0.899","2","8","6"
"CH_Premium_02983","CH","CHF","Premium","45.9","60.9","78.0","88.4","1.003","2","7","4"
"CH_Premium_02984","CH","CHF","Premium","47.6","59.8","78.0","99.7","1.107","1","9","5"
"CH_Premium_02985","CH","CHF","Premium","39.8","57.1","74.5","97.9","1.017","2","7","4"
"CH_Premium_02986","CH","CHF","Premium","49.5","62.2","73.3","96.1","0.949","3","8","6"
"CH_Premium_02987","CH","CHF","Premium","38.7","58.7","69.7","96.5","1.121","5","9","6"
"CH_Premium_02988","CH","CHF","Premium","46.5","63.4","78.4","97.2","0.898","4","8","4"
"CH_Premium_02989","CH","CHF","Premium","","53.2","69.9","93.7","1.142","2","8","5"
"CH_Premium_02990","CH","CHF","Premium","49.2","59.2","75.7","74.7","1.175","1","8","6"
"CH_Premium_02991","CH","CHF","Premium","39.5","59.4","72.5","71.5","0.774","1","7","7"
"CH_Premium_02992","CH","CHF","Premium","39.3","57.3","71.1","92.6","0.808","2","8","4"
"CH_Premium_02993","CH","CHF","Premium","41.6","58.6","67.2","82.7","1.087","3","8","5"
"CH_Premium_02994","CH","CHF","Premium","51.9","65.8","84.4","99.6","1.129","3","8","5"
"CH_Premium_02995","CH","CHF","Premium","47.8","55.3","69.7","73.1","0.703","4","9","6"
"CH_Premium_02996","CH","CHF","Premium","40.7","54.2","68.2","85.9","0.89","3","8","6"
"CH_Premium_02997","CH","CHF","Premium","37.2","50.6","63.1","83.8","1.05","3","9","5"
"CH_Premium_02998","CH","CHF","Premium","40.1","58.1","72.1","86.7","0.97","1","8","6"
"CH_Premium_02999","CH","CHF","Premium","38.1","52.8","70.6","96.7","1.075","2","8","5"
"CH_Premium_03000","CH","CHF","Premium","37.1","49.8","72.2","93.7","0.889","3","8","7"
"CH_Premium_03001","CH","CHF","Premium","52.1","67.1","78.7","104.7","0.709","2","9","5"
"CH_Premium_03002","CH","CHF","Premium","37.7","54.1","69.1","68.1","0.95","3","9","5"
"CH_Premium_03003","CH","CHF","Premium","47.8","61.8","76.1","99.8","0.777","4","9","4"
"CH_Premium_03004","CH","CHF","Premium","28.1","48.5","65.7","93.0","1.113","4","9","6"
"CH_Premium_03005","CH","CHF","Premium","52.4","51.4","75.4","99.1","1.017","2","8","5"
